Date,Open,High,Low,Close,Volume,CumulativeVolume
09-05-2022 09:07,10259.2000,10259.2000,10259.2000,10259.2000,0,0
09-05-2022 09:08,10259.2000,10259.2000,10259.2000,10259.2000,0,0
09-05-2022 09:09,10259.2000,10259.2000,10259.2000,10259.2000,0,0
09-05-2022 09:10,10259.2000,10259.2000,10259.2000,10259.2000,0,0
09-05-2022 09:11,10259.2000,10259.2000,10259.2000,10259.2000,0,0
09-05-2022 09:12,10259.2000,10259.2000,10259.2000,10259.2000,0,0
09-05-2022 09:13,10259.2000,10259.2000,10259.2000,10259.2000,0,0
09-05-2022 09:14,10259.2000,10259.2000,10259.2000,10259.2000,0,0
09-05-2022 09:15,10259.2000,10279.8500,10234.5000,10279.8500,0,0
09-05-2022 09:16,10284.8500,10313.5500,10276.6500,10276.6500,0,0
09-05-2022 09:17,10276.7500,10276.7500,10248.5000,10252.4500,0,0
09-05-2022 09:18,10253.7000,10254.5000,10210.5500,10214.5500,0,0
09-05-2022 09:19,10217.9500,10219.2500,10193.1000,10200.3000,0,0
09-05-2022 09:20,10199.9500,10203.2000,10177.0500,10201.3000,0,0
09-05-2022 09:21,10200.4000,10211.5000,10192.6000,10193.6500,0,0
09-05-2022 09:22,10195.6500,10212.5500,10187.9000,10196.4500,0,0
09-05-2022 09:23,10196.7500,10232.7500,10192.5000,10231.7000,0,0
09-05-2022 09:24,10229.1500,10229.7000,10192.0000,10203.6500,0,0
09-05-2022 09:25,10203.2500,10203.3000,10168.7500,10189.0500,0,0
09-05-2022 09:26,10189.3000,10195.1000,10175.4000,10184.3000,0,0
09-05-2022 09:27,10181.1500,10199.6000,10175.0000,10194.6500,0,0
09-05-2022 09:28,10195.3000,10195.3000,10179.8000,10179.8000,0,0
09-05-2022 09:29,10178.4000,10184.1500,10169.2500,10169.2500,0,0
09-05-2022 09:30,10169.9000,10169.9000,10150.3500,10162.0500,0,0
09-05-2022 09:31,10162.3500,10180.2000,10162.3500,10169.0500,0,0
09-05-2022 09:32,10168.7500,10174.6500,10162.4000,10170.5000,0,0
09-05-2022 09:33,10171.2500,10175.4000,10162.5500,10171.1000,0,0
09-05-2022 09:34,10170.1000,10187.9000,10165.5000,10173.0500,0,0
09-05-2022 09:35,10174.0500,10211.5500,10164.9500,10211.5500,0,0
09-05-2022 09:36,10208.9000,10225.2000,10208.9000,10215.0000,0,0
09-05-2022 09:37,10215.9000,10218.3000,10203.5500,10217.1500,0,0
09-05-2022 09:38,10217.0000,10233.2500,10217.0000,10231.4000,0,0
09-05-2022 09:39,10230.0000,10250.1500,10229.4500,10243.5000,0,0
09-05-2022 09:40,10243.3500,10243.3500,10230.2000,10241.5500,0,0
09-05-2022 09:41,10242.1000,10243.5500,10213.0000,10241.4000,0,0
09-05-2022 09:42,10240.9000,10248.3500,10238.7500,10241.9500,0,0
09-05-2022 09:43,10243.1500,10248.3500,10238.0500,10241.2500,0,0
09-05-2022 09:44,10240.8000,10252.1500,10240.8000,10246.2500,0,0
09-05-2022 09:45,10246.1500,10246.1500,10224.3000,10224.3000,0,0
09-05-2022 09:46,10223.8000,10223.8000,10205.3000,10219.9000,0,0
09-05-2022 09:47,10219.5000,10227.9000,10211.2000,10227.9000,0,0
09-05-2022 09:48,10227.8500,10257.7500,10227.8500,10256.7000,0,0
09-05-2022 09:49,10257.6500,10283.8000,10257.6500,10277.5000,0,0
09-05-2022 09:50,10280.4500,10285.9000,10272.8000,10272.8000,0,0
09-05-2022 09:51,10271.4500,10278.8000,10258.0000,10258.0000,0,0
09-05-2022 09:52,10258.2000,10264.9000,10249.4500,10261.4000,0,0
09-05-2022 09:53,10261.4500,10275.7500,10255.6500,10258.8500,0,0
09-05-2022 09:54,10258.9000,10271.9500,10254.1500,10271.9500,0,0
09-05-2022 09:55,10272.4000,10277.9000,10265.6500,10270.6500,0,0
09-05-2022 09:56,10269.1000,10270.2000,10257.4500,10269.6000,0,0
09-05-2022 09:57,10269.0000,10276.6500,10265.5000,10274.7500,0,0
09-05-2022 09:58,10274.1500,10286.9500,10270.7500,10286.9500,0,0
09-05-2022 09:59,10285.5500,10288.1500,10278.1000,10278.1000,0,0
09-05-2022 10:00,10278.6500,10278.7500,10253.6500,10266.2500,0,0
09-05-2022 10:01,10267.9500,10271.0500,10259.0500,10268.5000,0,0
09-05-2022 10:02,10269.2000,10283.3000,10267.4000,10281.3000,0,0
09-05-2022 10:03,10281.7500,10293.5000,10280.1500,10289.0000,0,0
09-05-2022 10:04,10287.6000,10293.9000,10281.2000,10285.3000,0,0
09-05-2022 10:05,10286.1000,10287.4000,10274.9000,10285.8000,0,0
09-05-2022 10:06,10285.0000,10307.8500,10285.0000,10302.8000,0,0
09-05-2022 10:07,10304.4000,10311.4500,10303.1500,10309.7000,0,0
09-05-2022 10:08,10310.1000,10313.3500,10295.5500,10296.1500,0,0
09-05-2022 10:09,10296.0000,10296.0000,10273.5500,10274.0500,0,0
09-05-2022 10:10,10274.5000,10286.5000,10268.8000,10269.2500,0,0
09-05-2022 10:11,10268.2500,10274.7500,10264.5000,10268.7500,0,0
09-05-2022 10:12,10267.3500,10269.4500,10259.0500,10268.7000,0,0
09-05-2022 10:13,10266.7000,10279.7000,10264.5500,10274.8000,0,0
09-05-2022 10:14,10276.5500,10288.1000,10271.0000,10271.4000,0,0
09-05-2022 10:15,10272.3000,10275.4500,10264.8500,10266.1000,0,0
09-05-2022 10:16,10265.2500,10265.2500,10248.5500,10257.9500,0,0
09-05-2022 10:17,10258.5000,10285.8000,10258.5000,10285.8000,0,0
09-05-2022 10:18,10286.6000,10287.9500,10273.0500,10274.1500,0,0
09-05-2022 10:19,10273.9000,10279.2000,10271.0500,10275.4000,0,0
09-05-2022 10:20,10276.3500,10281.3000,10271.8000,10277.5500,0,0
09-05-2022 10:21,10277.3500,10277.8000,10260.5500,10263.2500,0,0
09-05-2022 10:22,10264.2500,10270.9000,10258.1000,10270.2500,0,0
09-05-2022 10:23,10270.2000,10294.7000,10269.5000,10289.9500,0,0
09-05-2022 10:24,10291.7500,10297.7500,10282.7500,10293.1000,0,0
09-05-2022 10:25,10294.3500,10301.3000,10287.2500,10289.8000,0,0
09-05-2022 10:26,10289.0000,10292.9000,10280.7500,10282.9500,0,0
09-05-2022 10:27,10283.0000,10283.0000,10276.4500,10279.6000,0,0
09-05-2022 10:28,10279.9500,10279.9500,10269.4500,10271.6000,0,0
09-05-2022 10:29,10272.2500,10278.4500,10269.8500,10275.0500,0,0
09-05-2022 10:30,10276.0000,10277.7500,10270.2000,10273.4500,0,0
09-05-2022 10:31,10272.2000,10272.2500,10259.2500,10261.9000,0,0
09-05-2022 10:32,10261.1000,10269.7500,10259.8500,10265.8500,0,0
09-05-2022 10:33,10265.6000,10275.3500,10265.1000,10272.5000,0,0
09-05-2022 10:34,10273.1000,10279.0500,10263.9500,10264.1500,0,0
09-05-2022 10:35,10262.3500,10272.9500,10258.6500,10272.9500,0,0
09-05-2022 10:36,10271.1000,10272.4000,10257.3500,10261.8500,0,0
09-05-2022 10:37,10261.0000,10270.5000,10259.3000,10268.5500,0,0
09-05-2022 10:38,10271.1500,10284.5500,10270.1500,10283.1000,0,0
09-05-2022 10:39,10282.2500,10289.6000,10281.7500,10289.6000,0,0
09-05-2022 10:40,10290.3500,10290.3500,10284.6000,10285.5000,0,0
09-05-2022 10:41,10285.5000,10286.8000,10274.1000,10274.1000,0,0
09-05-2022 10:42,10275.6000,10275.6000,10267.3500,10268.6500,0,0
09-05-2022 10:43,10268.1500,10268.1500,10255.9000,10261.6500,0,0
09-05-2022 10:44,10262.4000,10275.6000,10261.8000,10269.4500,0,0
09-05-2022 10:45,10269.5500,10271.9000,10262.2000,10264.4000,0,0
09-05-2022 10:46,10263.0000,10266.8500,10261.8000,10266.6500,0,0
09-05-2022 10:47,10266.7000,10273.8500,10263.8000,10270.8500,0,0
09-05-2022 10:48,10270.0500,10282.2500,10270.0500,10273.3500,0,0
09-05-2022 10:49,10274.4500,10275.8000,10261.0500,10262.4000,0,0
09-05-2022 10:50,10261.5500,10263.6500,10255.6500,10259.8000,0,0
09-05-2022 10:51,10259.4500,10273.7500,10259.3500,10269.2000,0,0
09-05-2022 10:52,10270.0500,10270.7500,10248.3000,10255.7500,0,0
09-05-2022 10:53,10259.1000,10269.0500,10259.0000,10268.1500,0,0
09-05-2022 10:54,10267.4500,10267.5500,10258.9500,10266.3000,0,0
09-05-2022 10:55,10266.0000,10266.0000,10250.2500,10250.2500,0,0
09-05-2022 10:56,10250.0500,10257.5000,10244.4500,10257.1000,0,0
09-05-2022 10:57,10256.5500,10258.6000,10248.5000,10254.3500,0,0
09-05-2022 10:58,10254.8000,10265.0000,10254.5000,10256.9000,0,0
09-05-2022 10:59,10257.1500,10259.3500,10251.4500,10259.3500,0,0
09-05-2022 11:00,10259.2000,10265.6500,10258.6500,10264.4500,0,0
09-05-2022 11:01,10263.8000,10269.7000,10263.8000,10269.7000,0,0
09-05-2022 11:02,10269.1500,10288.5000,10269.1500,10284.0000,0,0
09-05-2022 11:03,10284.7000,10288.5500,10279.6000,10280.1500,0,0
09-05-2022 11:04,10278.6000,10287.3500,10278.3500,10281.3500,0,0
09-05-2022 11:05,10279.8500,10281.3000,10271.7000,10271.7000,0,0
09-05-2022 11:06,10272.4500,10274.2000,10266.4000,10269.7500,0,0
09-05-2022 11:07,10270.2000,10276.1000,10268.2500,10272.7000,0,0
09-05-2022 11:08,10272.7500,10277.0500,10270.0000,10276.5000,0,0
09-05-2022 11:09,10276.4500,10277.4000,10262.6000,10265.7500,0,0
09-05-2022 11:10,10266.7000,10266.9000,10258.6500,10264.2500,0,0
09-05-2022 11:11,10264.1500,10290.2000,10264.1500,10277.3500,0,0
09-05-2022 11:12,10276.1500,10278.2000,10266.5000,10272.2500,0,0
09-05-2022 11:13,10273.2000,10276.4000,10270.2500,10274.9500,0,0
09-05-2022 11:14,10274.5500,10275.7500,10269.5500,10271.7500,0,0
09-05-2022 11:15,10271.9000,10280.4500,10271.0500,10275.6000,0,0
09-05-2022 11:16,10275.2500,10279.9500,10270.3000,10271.9500,0,0
09-05-2022 11:17,10270.8500,10279.6000,10265.5000,10270.1500,0,0
09-05-2022 11:18,10269.2500,10273.4500,10267.2000,10267.5000,0,0
09-05-2022 11:19,10268.6500,10268.6500,10257.5500,10264.5500,0,0
09-05-2022 11:20,10264.4000,10272.9500,10262.2500,10272.9500,0,0
09-05-2022 11:21,10272.1000,10280.3000,10270.0000,10270.2500,0,0
09-05-2022 11:22,10271.1000,10277.3500,10268.5000,10277.3500,0,0
09-05-2022 11:23,10278.8000,10279.3500,10272.9500,10275.0500,0,0
09-05-2022 11:24,10275.7500,10287.2000,10275.7500,10286.3000,0,0
09-05-2022 11:25,10287.4500,10293.1500,10282.0500,10291.8500,0,0
09-05-2022 11:26,10290.6500,10292.4500,10283.7000,10288.0000,0,0
09-05-2022 11:27,10288.6000,10289.7500,10279.8000,10281.3000,0,0
09-05-2022 11:28,10281.2000,10284.1500,10277.8000,10283.4500,0,0
09-05-2022 11:29,10284.1500,10284.2000,10279.2000,10281.0000,0,0
