Date,Open,High,Low,Close,Volume,CumulativeVolume
06-05-2022 09:07,30803.7500,30803.7500,30803.7500,30803.7500,0,0
06-05-2022 09:08,30803.7500,30803.7500,30803.7500,30803.7500,0,0
06-05-2022 09:09,30803.7500,30803.7500,30803.7500,30803.7500,0,0
06-05-2022 09:10,30803.7500,30803.7500,30803.7500,30803.7500,0,0
06-05-2022 09:11,30803.7500,30803.7500,30803.7500,30803.7500,0,0
06-05-2022 09:12,30803.7500,30803.7500,30803.7500,30803.7500,0,0
06-05-2022 09:13,30803.7500,30803.7500,30803.7500,30803.7500,0,0
06-05-2022 09:14,30803.7500,30803.7500,30803.7500,30803.7500,0,0
06-05-2022 09:15,30803.7500,30881.1000,30728.8000,30818.7500,637068,637068
06-05-2022 09:16,30819.1000,30835.9500,30680.1000,30683.9500,326452,963520
06-05-2022 09:17,30683.3500,30699.2500,30596.3000,30699.2500,269621,1233141
06-05-2022 09:18,30697.2000,30813.1000,30668.4500,30813.1000,183433,1416574
06-05-2022 09:19,30803.2000,30814.0500,30754.8500,30754.8500,162806,1579380
06-05-2022 09:20,30750.8000,30827.7000,30715.2000,30784.4000,143005,1722385
06-05-2022 09:21,30793.7000,30805.9000,30753.9500,30779.0500,100657,1823042
06-05-2022 09:22,30775.4000,30828.5000,30775.4000,30798.3500,85787,1908829
06-05-2022 09:23,30797.3000,30797.3000,30731.3000,30748.2500,135394,2044223
06-05-2022 09:24,30742.2000,30763.9000,30676.6000,30676.6000,132531,2176754
06-05-2022 09:25,30676.6000,30707.1000,30648.0000,30699.7000,127958,2304712
06-05-2022 09:26,30703.5500,30760.2500,30690.0500,30742.9500,136417,2441129
06-05-2022 09:27,30743.4000,30743.4000,30698.7000,30712.2000,104829,2545958
06-05-2022 09:28,30712.8000,30719.9000,30691.0000,30695.1500,72543,2618501
06-05-2022 09:29,30691.0500,30691.0500,30614.0000,30644.8000,192652,2811153
06-05-2022 09:30,30643.8000,30652.2000,30567.4500,30580.2500,208450,3019603
06-05-2022 09:31,30581.1500,30581.1500,30527.2000,30534.0500,160137,3179740
06-05-2022 09:32,30538.7500,30607.1000,30499.8500,30595.6000,129586,3309326
06-05-2022 09:33,30592.4000,30615.0500,30584.3000,30612.5000,132380,3441706
06-05-2022 09:34,30608.8000,30618.4500,30583.6500,30598.7500,76995,3518701
06-05-2022 09:35,30601.3000,30659.1000,30601.3000,30659.0000,87099,3605800
06-05-2022 09:36,30659.8500,30685.8000,30644.7500,30684.1500,87396,3693196
06-05-2022 09:37,30683.3000,30722.6500,30667.7000,30711.2000,115344,3808540
06-05-2022 09:38,30713.4500,30713.4500,30688.4500,30688.4500,96075,3904615
06-05-2022 09:39,30691.5500,30691.5500,30647.0500,30651.2000,76049,3980664
06-05-2022 09:40,30652.2500,30689.2500,30624.7000,30689.2500,92735,4073399
06-05-2022 09:41,30698.1000,30751.4000,30694.6500,30741.8000,155492,4228891
06-05-2022 09:42,30744.0000,30760.2000,30731.8000,30747.0000,88874,4317765
06-05-2022 09:43,30743.6000,30754.3000,30689.9500,30701.8500,40572,4358337
06-05-2022 09:44,30705.6500,30709.4500,30678.3000,30686.0000,103131,4461468
06-05-2022 09:45,30685.8500,30694.5500,30677.4000,30677.4000,46913,4508381
06-05-2022 09:46,30676.6500,30680.8500,30647.8000,30665.3000,86025,4594406
06-05-2022 09:47,30664.1000,30682.3500,30657.0500,30676.1000,46261,4640667
06-05-2022 09:48,30675.0000,30706.0500,30662.0500,30674.5000,61852,4702519
06-05-2022 09:49,30682.8500,30691.3000,30673.5000,30682.8000,68291,4770810
06-05-2022 09:50,30681.9000,30686.5000,30668.7500,30673.3000,53359,4824169
06-05-2022 09:51,30674.0500,30681.0500,30650.6500,30655.7000,79919,4904088
06-05-2022 09:52,30653.8000,30653.8500,30613.9500,30653.8500,172277,5076365
06-05-2022 09:53,30652.9500,30660.7500,30650.6000,30654.8500,53157,5129522
06-05-2022 09:54,30652.5500,30660.7000,30648.9500,30658.4500,45896,5175418
06-05-2022 09:55,30661.2000,30661.2000,30614.9500,30618.7500,64105,5239523
06-05-2022 09:56,30619.4500,30633.6000,30605.7500,30620.8500,85254,5324777
06-05-2022 09:57,30616.0500,30619.1500,30596.9500,30597.5500,58706,5383483
06-05-2022 09:58,30598.8000,30599.5500,30544.7000,30544.7000,148128,5531611
06-05-2022 09:59,30546.3000,30578.3000,30544.0000,30572.6500,103024,5634635
06-05-2022 10:00,30571.4000,30598.1500,30561.5500,30579.4000,96801,5731436
06-05-2022 10:01,30582.8000,30607.0500,30575.1500,30592.9000,54739,5786175
06-05-2022 10:02,30590.6500,30594.1500,30576.5500,30591.9000,48141,5834316
06-05-2022 10:03,30589.7000,30651.2000,30589.7000,30651.2000,83517,5917833
06-05-2022 10:04,30653.6500,30653.6500,30607.6000,30612.1500,40502,5958335
06-05-2022 10:05,30615.6500,30650.0500,30612.0000,30650.0500,43240,6001575
06-05-2022 10:06,30649.2000,30654.0500,30618.2000,30624.3000,40329,6041904
06-05-2022 10:07,30625.1500,30642.0000,30617.6000,30628.7000,33218,6075122
06-05-2022 10:08,30628.2000,30628.2000,30600.1500,30601.1000,45481,6120603
06-05-2022 10:09,30601.5000,30604.1000,30572.0500,30572.0500,44967,6165570
06-05-2022 10:10,30572.1500,30573.7000,30548.9500,30571.6500,91470,6257040
