Date,Open,High,Low,Close,Volume,CumulativeVolume
29-04-2022 09:07,218.5000,218.5000,218.5000,218.5000,0,0
29-04-2022 09:08,218.5000,218.5000,218.5000,218.5000,0,0
29-04-2022 09:09,218.5000,218.5000,218.5000,218.5000,0,0
29-04-2022 09:10,218.5000,218.5000,218.5000,218.5000,0,0
29-04-2022 09:11,218.5000,218.5000,218.5000,218.5000,0,0
29-04-2022 09:12,218.5000,218.5000,218.5000,218.5000,0,0
29-04-2022 09:13,218.5000,218.5000,218.5000,218.5000,0,0
29-04-2022 09:14,218.5000,218.5000,218.5000,218.5000,0,0
29-04-2022 09:15,218.5000,218.8500,218.5000,218.6000,0,0
29-04-2022 09:16,218.6000,218.8500,218.6000,218.7500,0,0
29-04-2022 09:17,218.7500,218.8000,218.6000,218.7500,0,0
29-04-2022 09:18,218.7000,218.7500,218.6000,218.7000,0,0
29-04-2022 09:19,218.7000,218.7500,218.6000,218.6500,0,0
29-04-2022 09:20,218.6500,218.6500,218.5000,218.5500,0,0
29-04-2022 09:21,218.5500,218.5500,218.3000,218.3000,0,0
29-04-2022 09:22,218.3500,218.4000,218.3000,218.3000,0,0
29-04-2022 09:23,218.2500,218.4000,218.2500,218.3500,0,0
29-04-2022 09:24,218.3500,218.4000,218.3500,218.3500,0,0
29-04-2022 09:25,218.3500,218.4000,218.3000,218.3500,0,0
29-04-2022 09:26,218.3500,218.4500,218.3500,218.4000,0,0
29-04-2022 09:27,218.4000,218.5000,218.4000,218.5000,0,0
29-04-2022 09:28,218.4500,218.5500,218.4500,218.5500,0,0
29-04-2022 09:29,218.5500,218.6000,218.5500,218.5500,0,0
29-04-2022 09:30,218.5500,218.6500,218.4500,218.4500,0,0
29-04-2022 09:31,218.4500,218.5000,218.4000,218.4000,0,0
29-04-2022 09:32,218.4000,218.4500,218.4000,218.4000,0,0
29-04-2022 09:33,218.4000,218.4500,218.4000,218.4500,0,0
29-04-2022 09:34,218.4500,218.6500,218.4500,218.6500,0,0
29-04-2022 09:35,218.7000,218.8000,218.6500,218.8000,0,0
29-04-2022 09:36,218.8000,218.8500,218.7500,218.8000,0,0
29-04-2022 09:37,218.7500,218.8000,218.6500,218.6500,0,0
29-04-2022 09:38,218.6500,218.7500,218.6500,218.7500,0,0
29-04-2022 09:39,218.7500,218.7500,218.6500,218.7000,0,0
29-04-2022 09:40,218.6500,218.7000,218.5500,218.6000,0,0
29-04-2022 09:41,218.6000,218.7500,218.6000,218.7500,0,0
29-04-2022 09:42,218.7000,218.8000,218.7000,218.8000,0,0
29-04-2022 09:43,218.8000,218.8000,218.7000,218.7500,0,0
29-04-2022 09:44,218.7500,218.8500,218.7500,218.8500,0,0
29-04-2022 09:45,218.8500,219.1500,218.8500,219.1000,0,0
29-04-2022 09:46,219.0500,219.2000,219.0500,219.2000,0,0
29-04-2022 09:47,219.2000,219.4000,219.2000,219.4000,0,0
29-04-2022 09:48,219.4000,219.4500,219.3000,219.3500,0,0
29-04-2022 09:49,219.3500,219.4500,219.3000,219.4500,0,0
29-04-2022 09:50,219.4500,219.5000,219.4500,219.5000,0,0
29-04-2022 09:51,219.5000,219.6000,219.3500,219.3500,0,0
29-04-2022 09:52,219.3000,219.3500,219.1000,219.1000,0,0
29-04-2022 09:53,219.1000,219.1500,219.0500,219.1500,0,0
29-04-2022 09:54,219.1500,219.3000,219.1500,219.3000,0,0
29-04-2022 09:55,219.3000,219.4000,219.3000,219.4000,0,0
29-04-2022 09:56,219.4000,219.4000,219.2500,219.2500,0,0
29-04-2022 09:57,219.2500,219.2500,219.1500,219.1500,0,0
29-04-2022 09:58,219.1500,219.3000,219.1500,219.2500,0,0
29-04-2022 09:59,219.2500,219.3000,219.2500,219.2500,0,0
29-04-2022 10:00,219.2500,219.3500,219.2000,219.3500,0,0
29-04-2022 10:01,219.3500,219.3500,219.3000,219.3000,0,0
29-04-2022 10:02,219.3000,219.3000,219.2000,219.2000,0,0
29-04-2022 10:03,219.2000,219.2000,219.1000,219.1500,0,0
29-04-2022 10:04,219.1000,219.2000,219.1000,219.1500,0,0
29-04-2022 10:05,219.1500,219.2000,219.1500,219.1500,0,0
29-04-2022 10:06,219.1500,219.1500,219.1000,219.1500,0,0
29-04-2022 10:07,219.1500,219.2500,219.1500,219.2000,0,0
29-04-2022 10:08,219.2000,219.2500,219.1500,219.2500,0,0
29-04-2022 10:09,219.2500,219.3000,219.2500,219.3000,0,0
29-04-2022 10:10,219.3000,219.3000,219.2500,219.3000,0,0
29-04-2022 10:11,219.3000,219.3000,219.1500,219.1500,0,0
29-04-2022 10:12,219.1500,219.2000,219.1500,219.2000,0,0
29-04-2022 10:13,219.2000,219.2000,219.2000,219.2000,0,0
