Date,Open,High,Low,Close,Volume,CumulativeVolume
29-04-2022 09:07,17329.2500,17329.2500,17329.2500,17329.2500,0,0
29-04-2022 09:08,17329.2500,17329.2500,17329.2500,17329.2500,0,0
29-04-2022 09:09,17329.2500,17329.2500,17329.2500,17329.2500,0,0
29-04-2022 09:10,17329.2500,17329.2500,17329.2500,17329.2500,0,0
29-04-2022 09:11,17329.2500,17329.2500,17329.2500,17329.2500,0,0
29-04-2022 09:12,17329.2500,17329.2500,17329.2500,17329.2500,0,0
29-04-2022 09:13,17329.2500,17329.2500,17329.2500,17329.2500,0,0
29-04-2022 09:14,17329.2500,17329.2500,17329.2500,17329.2500,0,0
29-04-2022 09:15,17329.2500,17333.0000,17300.9000,17320.8500,5468134,5468134
29-04-2022 09:16,17320.1500,17320.1500,17302.7000,17308.5000,3372966,8841100
29-04-2022 09:17,17308.8500,17320.2000,17306.5500,17311.8500,2516749,11357849
29-04-2022 09:18,17313.3500,17319.6500,17311.2500,17313.3500,2513187,13871036
29-04-2022 09:19,17312.6000,17322.5000,17311.5500,17317.8000,2187198,16058234
29-04-2022 09:20,17317.2000,17328.3000,17315.9500,17326.5000,2184587,18242821
29-04-2022 09:21,17326.9000,17345.9000,17325.5500,17343.3000,2086225,20329046
29-04-2022 09:22,17343.0000,17347.2500,17337.3000,17347.1000,1489583,21818629
29-04-2022 09:23,17346.3000,17349.3000,17338.6000,17340.1500,1211308,23029937
29-04-2022 09:24,17340.1000,17342.7500,17337.3500,17341.8000,1906875,24936812
29-04-2022 09:25,17341.8000,17344.5000,17337.7000,17341.1000,1517586,26454398
29-04-2022 09:26,17340.3500,17341.0500,17334.2000,17337.6500,1244279,27698677
29-04-2022 09:27,17337.8000,17337.8000,17327.6000,17330.5000,708396,28407073
29-04-2022 09:28,17331.7000,17334.1500,17323.9000,17323.9000,1218455,29625528
29-04-2022 09:29,17324.6000,17325.1500,17319.7000,17324.9000,1177993,30803521
29-04-2022 09:30,17326.0500,17334.2000,17316.5500,17331.8000,1264020,32067541
29-04-2022 09:31,17331.0000,17336.8000,17330.2000,17336.5500,1079706,33147247
29-04-2022 09:32,17337.2500,17338.5500,17334.5000,17336.7500,1056874,34204121
29-04-2022 09:33,17336.7000,17338.1000,17331.5000,17331.5000,964939,35169060
29-04-2022 09:34,17331.9500,17331.9500,17316.4000,17317.2000,1434010,36603070
29-04-2022 09:35,17315.3500,17318.3000,17306.5500,17307.0000,955610,37558680
29-04-2022 09:36,17306.3000,17307.8500,17303.5500,17306.8000,945204,38503884
29-04-2022 09:37,17308.0000,17316.1500,17306.0000,17315.6500,737920,39241804
