Date,Open,High,Low,Close,Volume,CumulativeVolume
29-04-2022 09:07,18657.1000,18657.1000,18657.1000,18657.1000,0,0
29-04-2022 09:08,18657.1000,18657.1000,18657.1000,18657.1000,0,0
29-04-2022 09:09,18657.1000,18657.1000,18657.1000,18657.1000,0,0
29-04-2022 09:10,18657.1000,18657.1000,18657.1000,18657.1000,0,0
29-04-2022 09:11,18657.1000,18657.1000,18657.1000,18657.1000,0,0
29-04-2022 09:12,18657.1000,18657.1000,18657.1000,18657.1000,0,0
29-04-2022 09:13,18657.1000,18657.1000,18657.1000,18657.1000,0,0
29-04-2022 09:14,18657.1000,18657.1000,18657.1000,18657.1000,0,0
29-04-2022 09:15,18657.1000,18678.2500,18602.2000,18603.2000,3395257,3395257
29-04-2022 09:16,18601.3000,18606.2000,18584.9000,18593.6500,1431601,4826858
29-04-2022 09:17,18596.1500,18605.3500,18589.8000,18597.8000,1196549,6023407
29-04-2022 09:18,18597.9000,18609.3000,18597.9000,18602.3500,1006108,7029515
29-04-2022 09:19,18603.2000,18618.2000,18598.3500,18606.8000,1229128,8258643
29-04-2022 09:20,18607.7500,18637.2000,18607.7500,18635.6000,849773,9108416
29-04-2022 09:21,18634.2500,18651.9000,18634.2500,18637.1000,2390779,11499195
29-04-2022 09:22,18635.0000,18636.3000,18623.7500,18625.4500,752028,12251223
29-04-2022 09:23,18626.8000,18626.8000,18612.0000,18613.9000,613052,12864275
29-04-2022 09:24,18614.8500,18620.3500,18610.8500,18611.7000,678837,13543112
29-04-2022 09:25,18611.4000,18616.5000,18607.6500,18609.9000,2656717,16199829
29-04-2022 09:26,18609.7000,18609.7000,18594.9500,18604.7000,528731,16728560
29-04-2022 09:27,18605.8000,18610.1500,18601.9500,18607.0000,368865,17097425
29-04-2022 09:28,18605.8000,18614.5500,18604.0500,18605.7500,952212,18049637
29-04-2022 09:29,18604.4000,18606.1000,18595.0500,18598.5000,568172,18617809
29-04-2022 09:30,18598.4000,18603.5500,18590.0500,18601.7000,723127,19340936
29-04-2022 09:31,18602.0000,18604.7500,18597.7000,18602.8000,573742,19914678
29-04-2022 09:32,18602.5500,18603.9000,18594.5000,18596.0500,354287,20268965
29-04-2022 09:33,18595.9000,18599.4000,18591.2500,18598.2000,272592,20541557
29-04-2022 09:34,18598.7500,18600.2500,18582.6000,18585.4500,536816,21078373
29-04-2022 09:35,18585.0500,18591.9000,18584.2500,18586.0500,272555,21350928
29-04-2022 09:36,18584.3500,18589.1000,18580.1500,18588.2000,1713712,23064640
29-04-2022 09:37,18590.6000,18606.6500,18586.8000,18606.1500,348988,23413628
29-04-2022 09:38,18604.3500,18604.3500,18591.7000,18594.1000,309206,23722834
29-04-2022 09:39,18593.8000,18599.5000,18591.1500,18596.6500,199891,23922725
29-04-2022 09:40,18595.2000,18607.2500,18593.6500,18606.8000,294152,24216877
29-04-2022 09:41,18608.3500,18610.8500,18603.2500,18604.3500,484787,24701664
29-04-2022 09:42,18605.6000,18606.7000,18602.2000,18602.3000,321526,25023190
29-04-2022 09:43,18602.8500,18619.5500,18601.7500,18616.2000,420378,25443568
29-04-2022 09:44,18616.8500,18619.6000,18612.8500,18616.8000,433676,25877244
29-04-2022 09:45,18616.7500,18617.5000,18601.1000,18603.3500,2598228,28475472
29-04-2022 09:46,18605.9000,18608.4000,18592.1000,18596.4500,362196,28837668
29-04-2022 09:47,18596.0000,18596.4000,18579.4000,18580.9000,323971,29161639
29-04-2022 09:48,18582.0500,18584.1000,18575.6000,18579.6000,133013,29294652
29-04-2022 09:49,18581.4500,18583.3500,18577.0500,18577.0500,488625,29783277
29-04-2022 09:50,18576.5000,18578.8000,18570.9500,18575.8500,435733,30219010
