Date,Open,High,Low,Close,Volume,CumulativeVolume
10-05-2022 09:07,4856.7500,4856.7500,4856.7500,4856.7500,0,0
10-05-2022 09:08,4856.7500,4856.7500,4856.7500,4856.7500,0,0
10-05-2022 09:09,4856.7500,4856.7500,4856.7500,4856.7500,0,0
10-05-2022 09:10,4856.7500,4856.7500,4856.7500,4856.7500,0,0
10-05-2022 09:11,4856.7500,4856.7500,4856.7500,4856.7500,0,0
10-05-2022 09:12,4856.7500,4856.7500,4856.7500,4856.7500,0,0
10-05-2022 09:13,4856.7500,4856.7500,4856.7500,4856.7500,0,0
10-05-2022 09:14,4856.7500,4856.7500,4856.7500,4856.7500,0,0
10-05-2022 09:15,4856.7500,4893.3000,4855.7000,4889.2000,4362614,4362614
10-05-2022 09:16,4889.1500,4894.7000,4887.5000,4889.9000,2697298,7059912
10-05-2022 09:17,4890.4000,4891.2500,4884.2000,4885.7500,2173670,9233582
10-05-2022 09:18,4883.4500,4899.8000,4883.0500,4896.7000,2690204,11923786
10-05-2022 09:19,4895.1500,4901.4000,4895.1500,4899.0000,1589816,13513602
10-05-2022 09:20,4899.9500,4903.2500,4897.6500,4900.1000,1800667,15314269
10-05-2022 09:21,4900.1000,4901.6500,4893.3000,4893.9500,1776312,17090581
10-05-2022 09:22,4893.9500,4894.3500,4889.7500,4890.6000,1482099,18572680
10-05-2022 09:23,4891.1500,4893.3500,4887.9500,4887.9500,1083452,19656132
10-05-2022 09:24,4888.0000,4891.7500,4886.8000,4888.8000,1126581,20782713
10-05-2022 09:25,4888.9500,4892.7500,4887.9500,4892.4500,1129678,21912391
10-05-2022 09:26,4892.3500,4897.0000,4892.1000,4896.4000,1238083,23150474
10-05-2022 09:27,4896.3000,4896.7000,4888.8000,4890.6500,1084624,24235098
10-05-2022 09:28,4891.6500,4893.3500,4889.4500,4890.0000,821051,25056149
10-05-2022 09:29,4889.5000,4889.9500,4885.8500,4886.6000,653622,25709771
10-05-2022 09:30,4886.8000,4886.9000,4878.3500,4878.3500,1084150,26793921
10-05-2022 09:31,4878.1000,4878.4000,4874.3000,4874.9500,877932,27671853
10-05-2022 09:32,4874.6500,4875.7500,4872.7000,4872.7000,1220957,28892810
10-05-2022 09:33,4872.2500,4879.6500,4871.2500,4878.9000,1555667,30448477
10-05-2022 09:34,4879.2000,4890.1500,4879.2000,4889.7500,784385,31232862
10-05-2022 09:35,4889.8500,4891.1500,4887.5000,4890.8000,810763,32043625
10-05-2022 09:36,4890.7000,4891.5500,4888.3000,4888.4500,522170,32565795
10-05-2022 09:37,4887.9500,4888.3000,4885.5500,4886.6000,737638,33303433
10-05-2022 09:38,4886.4500,4886.5500,4880.0500,4880.1500,630717,33934150
10-05-2022 09:39,4879.6500,4880.0500,4876.3000,4878.0500,695963,34630113
10-05-2022 09:40,4877.3500,4881.4000,4876.9000,4881.2000,636609,35266722
10-05-2022 09:41,4881.1500,4885.8000,4880.6500,4884.4500,615741,35882463
10-05-2022 09:42,4883.7500,4885.6000,4880.8500,4880.8500,567290,36449753
10-05-2022 09:43,4881.0000,4882.8500,4879.5500,4882.0000,611032,37060785
10-05-2022 09:44,4882.0500,4886.0000,4880.6500,4885.0000,527323,37588108
10-05-2022 09:45,4885.0500,4885.0500,4878.1500,4878.3000,689498,38277606
10-05-2022 09:46,4877.7000,4883.8000,4875.2500,4883.8000,2762789,41040395
10-05-2022 09:47,4884.1000,4886.3500,4882.4500,4885.1000,1857487,42897882
10-05-2022 09:48,4884.7000,4885.3000,4881.8500,4882.1500,641412,43539294
10-05-2022 09:49,4881.8000,4883.0000,4880.3000,4881.8000,334436,43873730
