Date,Open,High,Low,Close,Volume,CumulativeVolume
04-05-2022 09:07,2171.5000,2171.5000,2171.5000,2171.5000,0,0
04-05-2022 09:08,2171.5000,2171.5000,2171.5000,2171.5000,0,0
04-05-2022 09:09,2171.5000,2171.5000,2171.5000,2171.5000,0,0
04-05-2022 09:10,2171.5000,2171.5000,2171.5000,2171.5000,0,0
04-05-2022 09:11,2171.5000,2171.5000,2171.5000,2171.5000,0,0
04-05-2022 09:12,2171.5000,2171.5000,2171.5000,2171.5000,0,0
04-05-2022 09:13,2171.5000,2171.5000,2171.5000,2171.5000,0,0
04-05-2022 09:14,2171.5000,2171.5000,2171.5000,2171.5000,0,0
04-05-2022 09:15,2171.5000,2180.0000,2170.1000,2177.2500,0,0
04-05-2022 09:16,2176.5500,2176.5500,2168.1000,2171.7000,0,0
04-05-2022 09:17,2171.9500,2171.9500,2166.4500,2168.6000,0,0
04-05-2022 09:18,2167.2500,2169.7500,2165.5500,2166.3500,0,0
04-05-2022 09:19,2165.9500,2166.3500,2160.2000,2160.9500,0,0
04-05-2022 09:20,2160.9500,2162.3000,2159.4000,2161.0500,0,0
04-05-2022 09:21,2161.2000,2162.1500,2158.1000,2159.8500,0,0
04-05-2022 09:22,2159.9500,2161.9000,2159.1500,2161.4500,0,0
04-05-2022 09:23,2161.5500,2164.0000,2161.2000,2161.8500,0,0
04-05-2022 09:24,2161.6500,2163.7000,2160.9000,2162.3000,0,0
04-05-2022 09:25,2161.9000,2162.6500,2159.1000,2159.1500,0,0
04-05-2022 09:26,2158.9000,2165.3000,2158.9000,2163.4000,0,0
04-05-2022 09:27,2163.2500,2168.0500,2162.8500,2167.8000,0,0
04-05-2022 09:28,2168.3500,2169.8000,2167.0500,2167.6000,0,0
04-05-2022 09:29,2167.5000,2169.0000,2166.4000,2167.5500,0,0
04-05-2022 09:30,2167.5000,2167.6500,2164.0500,2167.5500,0,0
04-05-2022 09:31,2167.8500,2168.6500,2166.3500,2166.4500,0,0
04-05-2022 09:32,2166.4500,2168.8000,2166.0000,2168.3000,0,0
04-05-2022 09:33,2167.7000,2167.7000,2166.1000,2167.1000,0,0
04-05-2022 09:34,2167.1000,2168.2000,2166.7000,2167.1000,0,0
04-05-2022 09:35,2167.1000,2167.1000,2164.9500,2165.1000,0,0
04-05-2022 09:36,2164.8500,2165.6500,2162.7500,2163.3000,0,0
