Date,Open,High,Low,Close,Volume,CumulativeVolume
04-05-2022 09:07,10942.2500,10942.2500,10942.2500,10942.2500,0,0
04-05-2022 09:08,10942.2500,10942.2500,10942.2500,10942.2500,0,0
04-05-2022 09:09,10942.2500,10942.2500,10942.2500,10942.2500,0,0
04-05-2022 09:10,10942.2500,10942.2500,10942.2500,10942.2500,0,0
04-05-2022 09:11,10942.2500,10942.2500,10942.2500,10942.2500,0,0
04-05-2022 09:12,10942.2500,10942.2500,10942.2500,10942.2500,0,0
04-05-2022 09:13,10942.2500,10942.2500,10942.2500,10942.2500,0,0
04-05-2022 09:14,10942.2500,10942.2500,10942.2500,10942.2500,0,0
04-05-2022 09:15,10942.2500,10995.2000,10938.2000,10965.5000,0,0
04-05-2022 09:16,10967.8500,10991.8500,10967.6000,10991.8500,0,0
04-05-2022 09:17,10990.8000,11023.4500,10980.7500,11010.5500,0,0
04-05-2022 09:18,11009.1500,11011.9000,10988.1500,10992.6500,0,0
04-05-2022 09:19,10991.6000,10997.6000,10974.8500,10987.2000,0,0
04-05-2022 09:20,10986.4500,10993.9500,10980.4500,10991.2000,0,0
04-05-2022 09:21,10990.6500,11004.0000,10985.0500,10989.4000,0,0
04-05-2022 09:22,10988.2000,10990.6000,10963.4500,10964.6000,0,0
04-05-2022 09:23,10963.2000,10965.8500,10951.2000,10951.2000,0,0
04-05-2022 09:24,10954.3000,10959.3000,10953.8000,10957.9000,0,0
04-05-2022 09:25,10957.2500,10957.2500,10926.6000,10931.3500,0,0
04-05-2022 09:26,10930.8000,10931.2000,10916.6500,10920.7000,0,0
04-05-2022 09:27,10922.7500,10936.9000,10921.2500,10936.9000,0,0
04-05-2022 09:28,10937.6500,10937.6500,10924.9500,10925.3500,0,0
04-05-2022 09:29,10928.9000,10936.9000,10920.1500,10922.9000,0,0
04-05-2022 09:30,10923.5000,10928.7500,10916.4500,10928.6000,0,0
04-05-2022 09:31,10930.0000,10936.9000,10924.9000,10928.3500,0,0
04-05-2022 09:32,10929.8500,10929.8500,10921.4000,10927.1000,0,0
04-05-2022 09:33,10926.5500,10926.5500,10919.8000,10924.8500,0,0
04-05-2022 09:34,10925.0500,10933.3000,10922.2000,10922.2000,0,0
04-05-2022 09:35,10921.3500,10925.7500,10915.6000,10915.9000,0,0
04-05-2022 09:36,10916.6000,10920.5000,10914.4500,10917.0000,0,0
04-05-2022 09:37,10915.9000,10918.4500,10911.0000,10916.8000,0,0
04-05-2022 09:38,10917.5500,10922.1000,10913.8500,10920.1500,0,0
04-05-2022 09:39,10921.9000,10935.3000,10918.3500,10934.7500,0,0
04-05-2022 09:40,10934.3000,10942.0000,10934.3000,10935.1500,0,0
04-05-2022 09:41,10935.9500,10940.0500,10931.4500,10932.0000,0,0
04-05-2022 09:42,10932.4000,10941.6000,10932.1000,10938.8500,0,0
04-05-2022 09:43,10939.1000,10946.2500,10937.2500,10943.7000,0,0
04-05-2022 09:44,10943.9000,10947.0000,10942.5500,10943.4500,0,0
04-05-2022 09:45,10943.3000,10943.3000,10922.6000,10923.9000,0,0
