Date,Open,High,Low,Close,Volume,CumulativeVolume
28-04-2022 09:07,7457.8500,7457.8500,7457.8500,7457.8500,0,0
28-04-2022 09:08,7457.8500,7457.8500,7457.8500,7457.8500,0,0
28-04-2022 09:09,7457.8500,7457.8500,7457.8500,7457.8500,0,0
28-04-2022 09:10,7457.8500,7457.8500,7457.8500,7457.8500,0,0
28-04-2022 09:11,7457.8500,7457.8500,7457.8500,7457.8500,0,0
28-04-2022 09:12,7457.8500,7457.8500,7457.8500,7457.8500,0,0
28-04-2022 09:13,7457.8500,7457.8500,7457.8500,7457.8500,0,0
28-04-2022 09:14,7457.8500,7457.8500,7457.8500,7457.8500,0,0
28-04-2022 09:15,7457.8500,7457.8500,7441.7500,7448.8000,0,0
28-04-2022 09:16,7446.6500,7448.5500,7438.8500,7440.0000,0,0
28-04-2022 09:17,7441.4500,7441.8500,7436.2500,7438.7500,0,0
28-04-2022 09:18,7438.4500,7439.6500,7434.4000,7439.3000,0,0
28-04-2022 09:19,7438.7000,7440.6000,7429.6000,7432.8000,0,0
28-04-2022 09:20,7432.9000,7432.9000,7414.2500,7416.5500,0,0
28-04-2022 09:21,7416.2500,7423.3500,7415.8000,7418.1000,0,0
28-04-2022 09:22,7417.2500,7417.2500,7405.8000,7408.0500,0,0
28-04-2022 09:23,7407.7500,7413.1500,7403.9500,7412.2500,0,0
28-04-2022 09:24,7411.1000,7413.2500,7407.4000,7408.4000,0,0
28-04-2022 09:25,7407.3000,7412.1500,7406.6500,7407.4500,0,0
28-04-2022 09:26,7408.2500,7408.4500,7396.3000,7401.0500,0,0
28-04-2022 09:27,7400.8000,7409.1500,7399.8500,7408.3500,0,0
28-04-2022 09:28,7409.1000,7413.4000,7407.3000,7413.4000,0,0
28-04-2022 09:29,7412.8500,7415.2000,7410.2000,7415.2000,0,0
28-04-2022 09:30,7416.0500,7419.6000,7416.0500,7418.9500,0,0
28-04-2022 09:31,7418.3500,7419.8000,7411.8000,7412.5500,0,0
28-04-2022 09:32,7412.3000,7415.1500,7411.6000,7414.4500,0,0
28-04-2022 09:33,7414.0500,7414.2000,7410.9000,7411.7000,0,0
28-04-2022 09:34,7411.2500,7413.0000,7408.8000,7409.8500,0,0
