Date,Open,High,Low,Close,Volume,CumulativeVolume
28-04-2022 09:07,3670.6000,3670.6000,3670.6000,3670.6000,0,0
28-04-2022 09:08,3670.6000,3670.6000,3670.6000,3670.6000,0,0
28-04-2022 09:09,3670.6000,3670.6000,3670.6000,3670.6000,0,0
28-04-2022 09:10,3670.6000,3670.6000,3670.6000,3670.6000,0,0
28-04-2022 09:11,3670.6000,3670.6000,3670.6000,3670.6000,0,0
28-04-2022 09:12,3670.6000,3670.6000,3670.6000,3670.6000,0,0
28-04-2022 09:13,3670.6000,3670.6000,3670.6000,3670.6000,0,0
28-04-2022 09:14,3670.6000,3670.6000,3670.6000,3670.6000,0,0
28-04-2022 09:15,3670.6000,3670.6000,3649.1000,3658.5000,0,0
28-04-2022 09:16,3657.9500,3658.0500,3654.5500,3654.9500,0,0
28-04-2022 09:17,3654.8000,3654.9500,3652.3000,3652.9500,0,0
28-04-2022 09:18,3653.2500,3653.8500,3651.5000,3652.4000,0,0
28-04-2022 09:19,3652.4000,3652.5500,3649.8500,3651.0000,0,0
28-04-2022 09:20,3650.5000,3651.1500,3646.7000,3647.7000,0,0
28-04-2022 09:21,3647.5000,3650.7500,3646.5500,3649.2000,0,0
28-04-2022 09:22,3649.6500,3649.6500,3644.7500,3645.1000,0,0
28-04-2022 09:23,3644.4000,3646.2000,3642.4000,3646.2000,0,0
28-04-2022 09:24,3646.0000,3646.4500,3644.0000,3645.5000,0,0
28-04-2022 09:25,3645.4500,3646.1000,3644.5500,3645.4000,0,0
28-04-2022 09:26,3645.3500,3646.3500,3643.9500,3645.0500,0,0
28-04-2022 09:27,3645.1000,3647.5500,3645.0500,3647.5500,0,0
28-04-2022 09:28,3647.3500,3648.2500,3646.9500,3648.1000,0,0
28-04-2022 09:29,3648.2000,3648.7000,3647.5500,3648.5000,0,0
28-04-2022 09:30,3648.6000,3650.4000,3648.5500,3649.6500,0,0
28-04-2022 09:31,3649.8000,3650.3000,3647.3500,3649.2000,0,0
28-04-2022 09:32,3649.2500,3649.5000,3648.1000,3648.9000,0,0
28-04-2022 09:33,3648.8500,3650.1500,3648.3000,3649.8000,0,0
28-04-2022 09:34,3649.5000,3650.3000,3648.9500,3649.0500,0,0
28-04-2022 09:35,3648.8500,3649.6500,3647.6500,3648.0000,0,0
28-04-2022 09:36,3648.0500,3648.4500,3646.9000,3647.6000,0,0
